1.33 -0.999795 -0.143248 0.00199979
1.34 -0.998728 0.356591 0.00199873
1.35 -0.992669 0.854647 0.00199267
1.36 -0.981649 1.34843 0.00198165
1.37 -0.965723 1.83548 0.00196572
1.38 -0.94497 2.31335 0.00194497
1.39 -0.919494 2.77966 0.00191949
1.4 -0.889423 3.23208 0.00188942
1.41 -0.854906 3.66834 0.00185491
1.42 -0.816117 4.08627 0.00181612
1.43 -0.773249 4.48378 0.00177325
1.44 -0.726516 4.85888 0.00172652
1.45 -0.676153 5.20969 0.00167615
1.46 -0.622409 5.53447 0.00162241
1.47 -0.565556 5.83158 0.00156556
1.48 -0.505875 6.09955 0.00150587
1.49 -0.443666 6.33703 0.00144367
1.5 -0.37924 6.54285 0.00137924
1.51 -0.312918 6.71596 0.00131292
1.52 -0.245033 6.8555 0.00124503
1.53 -0.175922 6.96079 0.00117592
1.54 -0.105933 7.03128 0.00110593
1.55 -0.035414 7.06663 0.00103541
1.56 0.0352819 7.06666 0.000964718
1.57 0.105801 7.03138 0.000894199
1.58 0.175792 6.96095 0.000824208
1.59 0.244904 6.85573 0.000755096
1.6 0.312793 6.71625 0.000687207
1.61 0.379118 6.5432 0.000620882
1.62 0.443548 6.33745 0.000556452
1.63 0.505761 6.10002 0.000494239
1.64 0.565446 5.83211 0.000434554
1.65 0.622306 5.53505 0.000377694
1.66 0.676055 5.21032 0.000323945
1.67 0.726425 4.85956 0.000273575
1.68 0.773165 4.4845 0.000226835
1.69 0.816041 4.08704 0.000183959
1.7 0.854838 3.66914 0.000145162
1.71 0.889362 3.23291 0.000110638
1.72 0.919442 2.78052 8.05579e-05
1.73 0.944927 2.31423 5.50735e-05
1.74 0.965688 1.83638 3.43117e-05
1.75 0.981624 1.34935 1.83765e-05
1.76 0.992653 0.855575 7.34724e-06
1.77 0.998721 0.357525 1.27921e-06
1.78 0.999797 -0.142313 2.02705e-07
1.79 0.995877 -0.64144 4.1231e-06
1.8 0.986979 -1.13736 1.30208e-05
1.81 0.973149 -1.6276 2.68513e-05
1.82 0.954454 -2.1097 4.55456e-05
1.83 0.93099 -2.58126 6.90101e-05
1.84 0.902872 -3.03991 9.71277e-05
1.85 0.870242 -3.48338 0.000129758
1.86 0.833263 -3.90943 0.000166737
1.87 0.792119 -4.31594 0.000207881
1.88 0.747016 -4.70089 0.000252984
1.89 0.698179 -5.06234 0.000301821
1.9 0.645854 -5.39849 0.000354146
1.91 0.5903 -5.70765 0.0004097
1.92 0.531796 -5.98829 0.000468204
1.93 0.470634 -6.239 0.000529366
1.94 0.40712 -6.45853 0.00059288
1.95 0.341571 -6.64579 0.000658429
1.96 0.274315 -6.79982 0.000725685
1.97 0.205688 -6.91987 0.000794312
1.98 0.136032 -7.00534 0.000863968
1.99 0.0656976 -7.05579 0.000934302
2 -0.00496572 -7.07098 0.00100497
2.01 -0.0756042 -7.05083 0.0010756
2.02 -0.145865 -6.99544 0.00114586
2.03 -0.215396 -6.90509 0.0012154
2.04 -0.283851 -6.78022 0.00128385
2.05 -0.350888 -6.62147 0.00135089
2.06 -0.41617 -6.42963 0.00141617
2.07 -0.479373 -6.20565 0.00147937
2.08 -0.54018 -5.95065 0.00154018
2.09 -0.598287 -5.66592 0.00159829
2.1 -0.653404 -5.35286 0.0016534
2.11 -0.705255 -5.01306 0.00170526
2.12 -0.753581 -4.6482 0.00175358
2.13 -0.798142 -4.2601 0.00179814
2.14 -0.838713 -3.85072 0.00183871
2.15 -0.875092 -3.42209 0.00187509
2.16 -0.907097 -2.97636 0.0019071
2.17 -0.934569 -2.51575 0.00193457
2.18 -0.95737 -2.04257 0.00195737
2.19 -0.975387 -1.55918 0.00197539
2.2 -0.988528 -1.06799 0.00198853
2.21 -0.996729 -0.571472 0.00199673
2.22 -0.999948 -0.0720953 0.00199995
2.23 -0.998169 0.427642 0.00199817
2.24 -0.991402 0.925242 0.0019914
2.25 -0.97968 1.41822 0.00197968
2.26 -0.963061 1.90411 0.00196306
2.27 -0.94163 2.38048 0.00194163
2.28 -0.915492 2.84495 0.00191549
2.29 -0.884778 3.29521 0.00188478
2.3 -0.849642 3.72899 0.00184964
2.31 -0.81026 4.14414 0.00181026
2.32 -0.766829 4.53858 0.00176683
2.33 -0.719564 4.91033 0.00171956
2.34 -0.668704 5.25754 0.0016687
2.35 -0.614501 5.57848 0.0016145
2.36 -0.557227 5.87153 0.00155723
2.37 -0.497168 6.13524 0.00149717
2.38 -0.434625 6.36828 0.00143462
2.39 -0.369909 6.5695 0.00136991
2.4 -0.303344 6.73788 0.00130334
2.41 -0.235263 6.87259 0.00123526
2.42 -0.166007 6.97295 0.00116601
2.43 -0.0959207 7.03846 0.00109592
2.44 -0.025355 7.06879 0.00102535
2.45 0.0453374 7.0638 0.000954663
2.46 0.115803 7.02349 0.000884197
2.47 0.18569 6.94809 0.00081431
2.48 0.254649 6.83796 0.000745351
2.49 0.322335 6.69365 0.000677665
2.5 0.388411 6.51589 0.000611589
2.51 0.452545 6.30556 0.000547455
2.52 0.514417 6.06372 0.000485583
2.53 0.573718 5.79158 0.000426282
2.54 0.630152 5.49048 0.000369848
2.55 0.683436 5.16195 0.000316564
2.56 0.733305 4.80762 0.000266695
2.57 0.779508 4.42926 0.000220492
2.58 0.821816 4.02876 0.000178184
2.59 0.860016 3.60812 0.000139984
2.6 0.893918 3.16946 0.000106082
2.61 0.923353 2.71495 7.66472e-05
2.62 0.948172 2.24688 5.18278e-05
2.63 0.968253 1.76757 3.17472e-05
2.64 0.983494 1.27943 1.65058e-05
2.65 0.99382 0.784895 6.17992e-06
2.66 0.999179 0.286437 8.21031e-07
2.67 0.999544 -0.213452 4.55951e-07
2.68 0.994913 -0.712274 5.08651e-06
2.69 0.98531 -1.20754 1.46896e-05
2.7 0.970783 -1.69676 2.92171e-05
2.71 0.951403 -2.17751 4.85965e-05
2.72 0.927269 -2.64737 7.2731e-05
2.73 0.8985 -3.10401 0.0001015
2.74 0.865241 -3.54513 0.000134759
2.75 0.827657 -3.96853 0.000172343
2.76 0.785936 -4.37209 0.000214064
2.77 0.740288 -4.75381 0.000259712
2.78 0.690939 -5.11176 0.000309061
2.79 0.638138 -5.44417 0.000361862
2.8 0.582147 -5.74937 0.000417853
2.81 0.523246 -6.02583 0.000476754
2.82 0.46173 -6.27218 0.00053827
2.83 0.397907 -6.48718 0.000602093
2.84 0.332095 -6.66975 0.000667905
2.85 0.264623 -6.819 0.000735377
2.86 0.195829 -6.93416 0.000804171
2.87 0.126056 -7.01466 0.000873944
2.88 0.0556524 -7.06011 0.000944348
2.89 -0.0150289 -7.07027 0.00101503
2.9 -0.0856351 -7.04509 0.00108564
2.91 -0.155813 -6.9847 0.00115581
2.92 -0.225213 -6.88941 0.00122521
2.93 -0.293487 -6.75968 0.00129349
2.94 -0.360294 -6.59617 0.00136029
2.95 -0.4253 -6.39969 0.0014253
2.96 -0.488181 -6.17122 0.00148818
2.97 -0.548622 -5.91191 0.00154862
2.98 -0.60632 -5.62306 0.00160632
2.99 -0.660989 -5.3061 0.00166099
3 -0.712354 -4.96262 0.00171235
3.01 -0.760159 -4.59434 0.00176016
3.02 -0.804164 -4.20309 0.00180416
3.03 -0.84415 -3.79084 0.00184415
3.04 -0.879918 -3.35965 0.00187992
3.05 -0.911287 -2.91166 0.00191129
3.06 -0.938102 -2.44912 0.0019381
3.07 -0.960229 -1.97434 0.00196023
3.08 -0.977556 -1.48969 0.00197756
3.09 -0.989998 -0.997595 0.00199
3.1 -0.997491 -0.500516 0.00199749
3.11 -1 -0.000935173 0.002
3.12 -0.99751 0.49865 0.00199751
3.13 -0.990035 0.995744 0.00199004
3.14 -0.977612 1.48786 0.00197761
3.15 -0.960303 1.97254 0.0019603
3.16 -0.938194 2.44736 0.00193819
3.17 -0.911396 2.90995 0.0019114
3.18 -0.880043 3.358 0.00188004
3.19 -0.844292 3.78926 0.00184429
3.2 -0.804321 4.20159 0.00180432
3.21 -0.76033 4.59291 0.00176033
3.22 -0.712539 4.96128 0.00171254
3.23 -0.661187 5.30486 0.00166119
3.24 -0.606531 5.62192 0.00160653
3.25 -0.548843 5.91088 0.00154884
3.26 -0.488412 6.17031 0.00148841
3.27 -0.425539 6.39889 0.00142554
3.28 -0.36054 6.59549 0.00136054
3.29 -0.293739 6.75913 0.00129374
3.3 -0.22547 6.88899 0.00122547
3.31 -0.156075 6.98441 0.00115607
3.32 -0.0858986 7.04493 0.0010859
3.33 -0.0152934 7.07024 0.00101529
3.34 0.0553883 7.06021 0.000944612
3.35 0.125793 7.0149 0.000874207
3.36 0.195569 6.93452 0.000804431
3.37 0.264368 6.81949 0.000735632
3.38 0.331845 6.67037 0.000668155
3.39 0.397664 6.48792 0.000602336
3.4 0.461496 6.27304 0.000538504
3.41 0.523021 6.02681 0.000476979
3.42 0.581932 5.75046 0.000418068
3.43 0.637934 5.44536 0.000362066
3.44 0.690748 5.11305 0.000309252
3.45 0.74011 4.75519 0.00025989
3.46 0.785773 4.37356 0.000214227
3.47 0.827508 3.97007 0.000172492
3.48 0.865108 3.54674 0.000134892
3.49 0.898384 3.10569 0.000101616
3.5 0.92717 2.64911 7.28301e-05
3.51 0.951322 2.17929 4.86781e-05
3.52 0.970719 1.69858 2.92807e-05
3.53 0.985265 1.20938 1.47348e-05
3.54 0.994887 0.714135 5.11326e-06
3.55 0.999536 0.215321 4.64047e-07
3.56 0.99919 -0.284568 8.1043e-07
3.57 0.993849 -0.783036 6.15068e-06
3.58 0.983542 -1.27759 1.64581e-05
3.59 0.968319 -1.76576 3.16812e-05
3.6 0.948256 -2.2451 5.17438e-05
3.61 0.923454 -2.71322 7.65458e-05
3.62 0.894037 -3.16779 0.000105963
3.63 0.860151 -3.60652 0.000139849
3.64 0.821967 -4.02722 0.000178033
3.65 0.779674 -4.4278 0.000220326
3.66 0.733485 -4.80624 0.000266515
3.67 0.683629 -5.16067 0.000316371
3.68 0.630357 -5.4893 0.000369643
3.69 0.573935 -5.7905 0.000426065
3.7 0.514644 -6.06276 0.000485356
3.71 0.45278 -6.30472 0.00054722
3.72 0.388654 -6.51516 0.000611346
3.73 0.322586 -6.69305 0.000677414
3.74 0.254905 -6.83748 0.000745095
3.75 0.18595 -6.94774 0.00081405
3.76 0.116066 -7.02328 0.000883934
3.77 0.0456016 -7.06371 0.000954398
3.78 -0.0250906 -7.06884 0.00102509
3.79 -0.0956574 -7.03864 0.00109566
3.8 -0.165746 -6.97326 0.00116575
3.81 -0.235006 -6.87303 0.00123501
3.82 -0.303092 -6.73845 0.00130309
3.83 -0.369663 -6.57019 0.00136966
3.84 -0.434386 -6.3691 0.00143439
3.85 -0.496939 -6.13617 0.00149694
3.86 -0.557008 -5.87257 0.00155701
3.87 -0.614292 -5.57962 0.00161429
3.88 -0.668507 -5.25879 0.00166851
3.89 -0.719381 -4.91167 0.00171938
3.9 -0.766659 -4.54001 0.00176666
3.91 -0.810105 -4.14565 0.00181011
3.92 -0.849503 -3.73058 0.0018495
3.93 -0.884655 -3.29686 0.00188465
3.94 -0.915385 -2.84666 0.00191538
3.95 -0.94154 -2.38224 0.00194154
3.96 -0.96299 -1.90591 0.00196299
3.97 -0.979627 -1.42005 0.00197963
3.98 -0.991367 -0.927096 0.00199137
3.99 -0.998153 -0.429509 0.00199815
4 -0.99995 0.070225 0.00199995
4.01 -0.99675 0.569608 0.00199675
4.02 -0.988568 1.06614 0.00198857
4.03 -0.975445 1.55735 0.00197544
4.04 -0.957447 2.04078 0.00195745
4.05 -0.934663 2.514 0.00193466
4.06 -0.907208 2.97466 0.00190721
4.07 -0.87522 3.42045 0.00187522
4.08 -0.838856 3.84915 0.00183886
4.09 -0.798301 4.25861 0.0017983
4.1 -0.753755 4.64679 0.00175376
4.11 -0.705442 5.01174 0.00170544
4.12 -0.653604 5.35164 0.0016536
4.13 -0.598499 5.6648 0.0015985
4.14 -0.540402 5.94964 0.0015404
4.15 -0.479605 6.20475 0.00147961
4.16 -0.416411 6.42885 0.00141641
4.17 -0.351135 6.62081 0.00135114
4.18 -0.284105 6.77969 0.0012841
4.19 -0.215655 6.90468 0.00121565
4.2 -0.146126 6.99516 0.00114613
4.21 -0.0758679 7.05069 0.00107587
4.22 -0.00523022 7.07097 0.00100523
4.23 0.0654336 7.05591 0.000934566
4.24 0.13577 7.00559 0.00086423
4.25 0.205429 6.92025 0.000794571
4.26 0.27406 6.80033 0.00072594
4.27 0.341322 6.64642 0.000658678
4.28 0.406878 6.45929 0.000593122
4.29 0.4704 6.23988 0.0005296
4.3 0.531571 5.98929 0.000468429
4.31 0.590086 5.70876 0.000409914
4.32 0.645651 5.39969 0.000354349
4.33 0.69799 5.06364 0.00030201
4.34 0.74684 4.70228 0.00025316
4.35 0.791957 4.31742 0.000208043
4.36 0.833116 3.91099 0.000166884
4.37 0.870112 3.485 0.000129888
4.38 0.902758 3.0416 9.72416e-05
4.39 0.930893 2.583 6.91069e-05
4.4 0.954375 2.11148 4.56248e-05
4.41 0.973088 1.62942 2.69125e-05
4.42 0.986936 1.13921 1.30636e-05
4.43 0.995853 0.643302 4.14736e-06
4.44 0.999792 0.144183 2.08294e-07
4.45 0.998734 -0.355657 1.2661e-06
4.46 0.992685 -0.853719 7.3155e-06
4.47 0.981674 -1.34751 1.83262e-05
4.48 0.965757 -1.83457 3.42433e-05
4.49 0.945013 -2.31247 5.49872e-05
4.5 0.919546 -2.7788 8.04541e-05
4.51 0.889483 -3.23125 0.000110517
4.52 0.854975 -3.66754 0.000145025
4.53 0.816193 -4.08551 0.000183807
4.54 0.773333 -4.48305 0.000226667
4.55 0.726607 -4.8582 0.000273393
4.56 0.67625 -5.20906 0.00032375
4.57 0.622513 -5.53388 0.000377487
4.58 0.565664 -5.83105 0.000434336
4.59 0.505989 -6.09908 0.000494011
4.6 0.443785 -6.33662 0.000556215
4.61 0.379362 -6.54249 0.000620638
4.62 0.313044 -6.71566 0.000686956
4.63 0.245161 -6.85527 0.000754839
4.64 0.176053 -6.96062 0.000823947
4.65 0.106064 -7.03118 0.000893936
4.66 0.0355462 -7.0666 0.000964454
4.67 -0.0351497 -7.0667 0.00103515
4.68 -0.10567 -7.03148 0.00110567
4.69 -0.175662 -6.96111 0.00117566
4.7 -0.244776 -6.85596 0.00124478
4.71 -0.312667 -6.71654 0.00131267
4.72 -0.378995 -6.54355 0.001379
4.73 -0.443429 -6.33786 0.00144343
4.74 -0.505647 -6.10049 0.00150565
4.75 -0.565337 -5.83264 0.00156534
4.76 -0.622202 -5.53563 0.0016222
4.77 -0.675957 -5.21095 0.00167596
4.78 -0.726334 -4.86023 0.00172633
4.79 -0.773081 -4.48522 0.00177308
4.8 -0.815964 -4.0878 0.00181596
4.81 -0.854769 -3.66994 0.00185477
4.82 -0.889302 -3.23374 0.0018893
4.83 -0.91939 -2.78138 0.00191939
4.84 -0.944883 -2.31512 0.00194488
4.85 -0.965654 -1.83728 0.00196565
4.86 -0.981598 -1.35027 0.0019816
4.87 -0.992636 -0.856503 0.00199264
4.88 -0.998714 -0.358458 0.00199871
4.89 -0.9998 0.141378 0.0019998
4.9 -0.995889 0.640508 0.00199589
4.91 -0.987 1.13644 0.001987
4.92 -0.973179 1.62669 0.00197318
4.93 -0.954494 2.1088 0.00195449
4.94 -0.931038 2.58038 0.00193104
4.95 -0.902929 3.03907 0.00190293
4.96 -0.870307 3.48256 0.00187031
4.97 -0.833336 3.90865 0.00183334
4.98 -0.792199 4.3152 0.0017922
4.99 -0.747104 4.70019 0.0017471
5 -0.698274 5.06168 0.00169827
5.01 -0.645954 5.39788 0.00164595
5.02 -0.590406 5.7071 0.00159041
5.03 -0.531907 5.98779 0.00153191
5.04 -0.47075 6.23856 0.00147075
5.05 -0.40724 6.45815 0.00140724
5.06 -0.341695 6.64546 0.00134169
5.07 -0.274442 6.79956 0.00127444
5.08 -0.205817 6.91968 0.00120582
5.09 -0.136163 7.00521 0.00113616
5.1 -0.0658295 7.05573 0.00106583
5.11 0.00483347 7.07098 0.000995167
5.12 0.0754723 7.0509 0.000924528
5.13 0.145734 6.99557 0.000854266
5.14 0.215267 6.90528 0.000784733
5.15 0.283725 6.78048 0.000716275
5.16 0.350764 6.6218 0.000649236
5.17 0.41605 6.43001 0.00058395
5.18 0.479257 6.20609 0.000520743
5.19 0.540069 5.95116 0.000459931
5.2 0.598181 5.66647 0.000401819
5.21 0.653304 5.35347 0.000346696
5.22 0.705161 5.01372 0.000294839
5.23 0.753494 4.6489 0.000246506
5.24 0.798062 4.26085 0.000201938
5.25 0.83864 3.8515 0.00016136
5.26 0.875027 3.42291 0.000124973
5.27 0.907041 2.97721 9.29586e-05
5.28 0.934522 2.51662 6.5478e-05
5.29 0.957332 2.04346 4.26681e-05
5.3 0.975357 1.56009 2.46428e-05
5.31 0.988508 1.06892 1.14923e-05
5.32 0.996718 0.572404 3.28232e-06
5.33 0.999946 0.0730304 5.37982e-08
5.34 0.998177 -0.426709 1.82293e-06
5.35 0.991419 -0.924315 8.58086e-06
5.36 0.979706 -1.4173 2.02938e-05
5.37 0.963097 -1.9032 3.69033e-05
5.38 0.941674 -2.3796 5.83262e-05
5.39 0.915544 -2.84409 8.44555e-05
5.4 0.884839 -3.29438 0.000115161
5.41 0.849712 -3.7282 0.000150288
5.42 0.810338 -4.14338 0.000189662
5.43 0.766913 -4.53786 0.000233087
5.44 0.719656 -4.90966 0.000280344
5.45 0.668802 -5.25691 0.000331198
5.46 0.614605 -5.5779 0.000385395
5.47 0.557337 -5.87101 0.000442663
5.48 0.497283 -6.13477 0.000502717
5.49 0.434744 -6.36788 0.000565256
5.5 0.370032 -6.56915 0.000629968
5.51 0.30347 -6.7376 0.00069653
5.52 0.235392 -6.87237 0.000764608
5.53 0.166137 -6.9728 0.000833863
5.54 0.0960523 -7.03837 0.000903948
5.55 0.0254872 -7.06877 0.000974513
5.56 -0.0452053 -7.06384 0.00104521
5.57 -0.115672 -7.0236 0.00111567
5.58 -0.18556 -6.94826 0.00118556
5.59 -0.254521 -6.83819 0.00125452
5.6 -0.32221 -6.69395 0.00132221
5.61 -0.388289 -6.51625 0.00138829
5.62 -0.452427 -6.30599 0.00145243
5.63 -0.514303 -6.0642 0.0015143
5.64 -0.57361 -5.79211 0.00157361
5.65 -0.630049 -5.49107 0.00163005
5.66 -0.683339 -5.16259 0.00168334
5.67 -0.733215 -4.8083 0.00173321
5.68 -0.779425 -4.42998 0.00177943
5.69 -0.821741 -4.02953 0.00182174
5.7 -0.859949 -3.60893 0.00185995
5.71 -0.893859 -3.17029 0.00189386
5.72 -0.923302 -2.71581 0.0019233
5.73 -0.94813 -2.24776 0.00194813
5.74 -0.968219 -1.76847 0.00196822
5.75 -0.98347 -1.28035 0.00198347
5.76 -0.993805 -0.785824 0.00199381
5.77 -0.999173 -0.287372 0.00199917
5.78 -0.999548 0.212517 0.00199955
5.79 -0.994927 0.711343 0.00199493
5.8 -0.985333 1.20661 0.00198533
5.81 -0.970814 1.69585 0.00197081
5.82 -0.951444 2.17662 0.00195144
5.83 -0.927318 2.64651 0.00192732
5.84 -0.898558 3.10317 0.00189856
5.85 -0.865307 3.54431 0.00186531
5.86 -0.827731 3.96775 0.00182773
5.87 -0.786018 4.37136 0.00178602
5.88 -0.740376 4.75311 0.00174038
5.89 -0.691035 5.11112 0.00169103
5.9 -0.638239 5.44357 0.00163824
5.91 -0.582254 5.74882 0.00158225
5.92 -0.523359 6.02534 0.00152336
5.93 -0.461848 6.27175 0.00146185
5.94 -0.398028 6.4868 0.00139803
5.95 -0.33222 6.66944 0.00133222
5.96 -0.264751 6.81875 0.00126475
5.97 -0.195958 6.93397 0.00119596
5.98 -0.126187 7.01454 0.00112619
5.99 -0.0557844 7.06005 0.00105578
6 0.0148967 7.07028 0.000985103
6.01 0.0855033 7.04517 0.000914497
6.02 0.155683 6.98485 0.000844317
6.03 0.225084 6.88962 0.000774916
6.04 0.29336 6.75995 0.00070664
6.05 0.36017 6.5965 0.00063983
6.06 0.42518 6.40008 0.00057482
6.07 0.488065 6.17167 0.000511935
6.08 0.548511 5.91242 0.000451489
6.09 0.606215 5.62362 0.000393785
6.1 0.66089 5.30671 0.00033911
6.11 0.712261 4.96328 0.000287739
6.12 0.760072 4.59505 0.000239928
6.13 0.804085 4.20384 0.000195915
6.14 0.844079 3.79163 0.000155921
6.15 0.879855 3.36047 0.000120145
6.16 0.911233 2.91251 8.87674e-05
6.17 0.938056 2.44999 6.19438e-05
6.18 0.960192 1.97523 3.98084e-05
6.19 0.977528 1.4906 2.2472e-05
6.2 0.989979 0.998521 1.00212e-05
6.21 0.997482 0.501449 2.51822e-06
6.22 0.999999 0.00187035 5.74575e-10
6.23 0.997519 -0.497717 2.48084e-06
6.24 0.990053 -0.994818 9.94663e-06
6.25 0.977639 -1.48695 2.23606e-05
6.26 0.960339 -1.97164 3.96608e-05
6.27 0.938239 -2.44648 6.17606e-05
6.28 0.91145 -2.9091 8.85497e-05
6.29 0.880106 -3.35718 0.000119894
6.3 0.844363 -3.78847 0.000155637
6.31 0.8044 -4.20083 0.0001956
6.32 0.760416 -4.5922 0.000239584
6.33 0.712632 -4.96062 0.000287368
6.34 0.661286 -5.30424 0.000338714
6.35 0.606636 -5.62135 0.000393364
6.36 0.548953 -5.91037 0.000451047
6.37 0.488527 -6.16985 0.000511473
6.38 0.425659 -6.39849 0.000574341
6.39 0.360664 -6.59515 0.000639336
6.4 0.293866 -6.75885 0.000706134
6.41 0.225599 -6.88877 0.000774401
6.42 0.156205 -6.98426 0.000843795
6.43 0.0860304 -7.04485 0.00091397
6.44 0.0154256 -7.07022 0.000984574
6.45 -0.0552562 -7.06026 0.00105526
6.46 -0.125662 -7.01501 0.00112566
6.47 -0.19544 -6.9347 0.00119544
6.48 -0.26424 -6.81974 0.00126424
6.49 -0.331721 -6.67068 0.00133172
6.5 -0.397543 -6.48829 0.00139754
6.51 -0.461378 -6.27347 0.00146138
6.52 -0.522908 -6.0273 0.00152291
6.53 -0.581824 -5.751 0.00158182
6.54 -0.637832 -5.44596 0.00163783
6.55 -0.690652 -5.1137 0.00169065
